# Image list with two lines of data per image: 
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME 
#   POINTS2D[] as (X, Y, POINT3D_ID) 
127 -0.765436319535 -0.471832010679 0.229841038787 0.372363770136 -0.297093454065 1.171935660945 -0.808404227304 1 frame_00127.png

128 -0.767046693478 -0.469888080051 0.229951657652 0.371438721005 -0.324259809035 1.160746033788 -0.808614054688 1 frame_00128.png

129 -0.768797117627 -0.467606238703 0.230189852534 0.370550849852 -0.351198649041 1.148885990183 -0.809348479480 1 frame_00129.png

130 -0.770705344018 -0.464969481469 0.230549675924 0.369680445242 -0.377864669149 1.136122662456 -0.810407480845 1 frame_00130.png

131 -0.772788642595 -0.461960352119 0.231024109027 0.368806373432 -0.404480770501 1.122719720947 -0.812116733276 1 frame_00131.png

132 -0.775064072921 -0.458561975096 0.231605786274 0.367906825231 -0.430839664997 1.108173301258 -0.813976160400 1 frame_00132.png

133 -0.777547934088 -0.454757128043 0.232285973884 0.366958354209 -0.457255510702 1.092859625902 -0.816437858397 1 frame_00133.png

134 -0.780255910703 -0.450529037185 0.233055370088 0.365936459112 -0.483586391911 1.076416225003 -0.819139591129 1 frame_00134.png

135 -0.783202915715 -0.445861516978 0.233903088846 0.364815084097 -0.509972122431 1.058900172743 -0.822179384208 1 frame_00135.png

136 -0.786402785106 -0.440738898592 0.234817328301 0.363566751599 -0.536506292610 1.040308795646 -0.825589983120 1 frame_00136.png

137 -0.789868061623 -0.435146442106 0.235784653954 0.362162417834 -0.563018677276 1.020277737257 -0.828959033124 1 frame_00137.png

138 -0.793890375205 -0.428513771344 0.236772338800 0.360628417696 -0.590301227284 0.998366240928 -0.833497855342 1 frame_00138.png

139 -0.798734351626 -0.420292747751 0.237743503612 0.358964513812 -0.619247133974 0.971672552119 -0.843908724336 1 frame_00139.png

140 -0.804376120644 -0.410489530813 0.238670112106 0.357090947880 -0.649605423856 0.941652367665 -0.856014907795 1 frame_00140.png

141 -0.810795991601 -0.399096908109 0.239514418714 0.354914590527 -0.679613053893 0.905551120494 -0.878904544202 1 frame_00141.png

142 -0.817974423386 -0.386099300707 0.240228586674 0.352328460905 -0.711068573080 0.864646181189 -0.904183293036 1 frame_00142.png

143 -0.825888618989 -0.371478735656 0.240754720519 0.349211630316 -0.738891199253 0.817965973187 -0.937667570470 1 frame_00143.png

144 -0.834508262308 -0.355220818449 0.241024275400 0.345429406121 -0.768991533739 0.765599815502 -0.970424017269 1 frame_00144.png

145 -0.843791616261 -0.337322074752 0.240958916613 0.340834760840 -0.796695148256 0.707034298698 -1.005558052607 1 frame_00145.png

146 -0.853681229646 -0.317797124396 0.240471519282 0.335271088126 -0.827003089355 0.641575925646 -1.038319425640 1 frame_00146.png

147 -0.864100011870 -0.296687702583 0.239467921240 0.328576782042 -0.857611104836 0.568822166016 -1.068774097711 1 frame_00147.png

148 -0.874947725165 -0.274070236804 0.237850681460 0.320591691038 -0.889632835539 0.488422723900 -1.095240850034 1 frame_00148.png

149 -0.886099157773 -0.250064441700 0.235524057751 0.311166315222 -0.923587042402 0.400256250780 -1.115968094235 1 frame_00149.png

150 -0.897403794089 -0.224838609128 0.232400650786 0.300173274646 -0.956798718885 0.304337186624 -1.130277306754 1 frame_00150.png

151 -0.908688380725 -0.198612646895 0.228409172211 0.287519909037 -0.990887988956 0.201324129008 -1.136467995745 1 frame_00151.png

152 -0.919762405212 -0.171656546465 0.223503532300 0.273161551282 -1.023598042564 0.091843077946 -1.133492441724 1 frame_00152.png

153 -0.930426928640 -0.144283296170 0.217671212782 0.257113408047 -1.053494443226 -0.022910424076 -1.120733310029 1 frame_00153.png

154 -0.940485666417 -0.116836129286 0.210940083779 0.239458560337 -1.080512875966 -0.141305029001 -1.098043362387 1 frame_00154.png

